time,zv,za,maha
2025-07-03 13:00:00,3.740961423633426,1.503407908730629,6.231550819390398
2025-07-03 14:00:00,-1.0436720668826012,4.431258573197159,4.779983762105287
2025-07-03 16:00:00,-0.9119598997033845,2.1312896371223955,2.167220456794618
2025-07-03 17:00:00,-1.0209311032898776,1.4370445223552168,1.4956621956241976
2025-07-06 11:00:00,-1.0756625978190655,5.707547119268153,6.292313534359329
2025-07-06 12:00:00,-1.2249046980631786,1.6294856390214807,1.7200926819913334
2025-07-06 13:00:00,-1.0585272012093483,0.9699598760608394,1.227204466068892
2025-07-06 14:00:00,-1.184885627982136,1.2512210872483627,1.45039148919534
2025-07-06 15:00:00,-1.1052840537597,1.8940428297437706,1.9183838679600422
2025-07-06 16:00:00,-1.0364609671500589,1.891363333138069,1.9102772198711613
2025-07-06 17:00:00,-0.8896847915706648,2.3508279007265207,2.41425279641472
2025-07-07 06:00:00,-0.5848830122092988,0.8510422646009942,0.8796948733404362
2025-07-07 07:00:00,-1.0038450234536225,3.894714316022665,4.161822070647368
2025-07-07 08:00:00,-0.5682623638579459,2.9661885680933566,3.2651396570634033
2025-07-07 09:00:00,-1.0687507125705227,3.3542609314520466,3.5041926834085357
2025-07-07 10:00:00,-1.1957356581968468,6.9054915290476515,7.670894402458707
2025-07-07 11:00:00,-1.012630470208405,0.32853652852413706,1.17250880565055
2025-07-07 12:00:00,-1.1239852261117795,2.314308840742214,2.3383509385650103
2025-07-07 13:00:00,-1.2526038255666387,0.1578676727784463,1.572054757299441
2025-07-07 14:00:00,-0.8522040863698653,2.530713051862708,2.6286901145838626
2025-07-07 15:00:00,-1.060059613993618,7.501070466778497,8.47071404892167
2025-07-07 16:00:00,-1.0747409169010538,2.548229709449019,2.5938089880462827
2025-07-07 17:00:00,-0.9232278679830901,-0.41725226389041703,1.5808573254908482
2025-07-08 06:00:00,-0.49803485454349494,1.4149714094055175,1.4632183002101202
2025-07-08 07:00:00,-0.8042287950235866,2.197863779380403,2.26425154969133
2025-07-08 08:00:00,-0.7512014563197988,2.0717632814301026,2.136204091021433
2025-07-08 09:00:00,-0.9724160022020617,1.258505143649672,1.3392316198485918
2025-07-08 10:00:00,-1.3050673527292058,2.716646161531417,2.745812259406455
2025-07-08 11:00:00,-0.890959192262657,2.4219555748741355,2.493853261448251
2025-07-08 13:00:00,-0.8211706137550605,2.40549021617759,2.4951469637382853
2025-07-08 14:00:00,-1.2143320659985368,1.2848270384948108,1.4877869384259654
2025-07-09 12:00:00,0.09558724084096816,2.9321860874940318,3.6677511084879444
2025-07-09 13:00:00,-1.1532020320777396,4.019309579336071,4.246097543066597
2025-07-09 14:00:00,-0.6279746907671505,1.7730049024814762,1.8323270607898798
2025-07-09 15:00:00,-0.8431933133500643,3.040354705990966,3.2236132952324925
2025-07-10 13:00:00,-1.3937836408817066,1.978528652909018,2.0554307638268687
2025-07-10 14:00:00,-1.5304430175545978,2.5837277683627478,2.6196339928494217
2025-07-10 15:00:00,-0.8728828378981349,1.1613271033581185,1.2258627255365324
2025-07-10 16:00:00,-1.3971948095049163,2.977003029150945,3.0116109249997294
2025-07-11 14:00:00,-1.0128103679069778,6.0911398348927985,6.789860981343942
2025-07-11 15:00:00,-1.5289187406137572,3.9290869261207213,4.0251250148986415
2025-07-11 16:00:00,-0.7301489207382008,2.9509328188213386,3.166903847073702
2025-07-11 17:00:00,-0.33813109714451145,-0.48142410801125507,0.924533352228383
2025-07-12 16:00:00,-1.1060098509546024,4.346771155409849,4.6512140235547985
2025-07-12 17:00:00,-0.8361437003953717,-0.6385330950484057,1.689018117304927
2025-07-13 13:00:00,-1.0331404007114307,3.632214630711584,3.8407281201959327
2025-07-13 14:00:00,-1.1228988846881531,7.056430480374384,7.89470919312474
2025-07-13 15:00:00,-0.4239439727861966,2.619699075668583,2.9268480196216724
2025-07-13 16:00:00,-0.7750436772497536,1.1002109094695047,1.1429726994440903
2025-07-13 17:00:00,-1.0201079725181037,-0.610936423890452,1.8911996245669271
2025-07-14 06:00:00,-0.6488636934151155,2.5032719095099174,2.6733511100906644
2025-07-14 07:00:00,-0.7953042774064141,0.1886062277861603,0.9507964884457153
2025-07-14 08:00:00,-0.947942612367258,0.676471811618918,1.0489330180141763
2025-07-14 09:00:00,-1.173357077592423,2.800112578248148,2.8515325361074684
2025-07-14 10:00:00,-1.283386753162304,2.0464982666519487,2.0861081660065386
2025-07-15 14:00:00,-1.1412335668115214,1.8057046654458468,1.8423463831316387
2025-07-15 15:00:00,-0.7372300282063641,1.94239070759765,1.9942748124358287
2025-07-15 16:00:00,-0.8326406129054679,5.522547572226929,6.205470877459797
2025-07-15 17:00:00,0.029568528348650334,-0.5512608470091543,0.6540399837662019
2025-07-16 06:00:00,-0.5025311879475536,2.6022423935898455,2.8623872440296863
2025-07-16 07:00:00,-0.6130916330919874,3.0203313025223917,3.3066343915604737
2025-07-16 08:00:00,-0.8267867363802095,3.1227568010710876,3.3274231958317815
2025-07-16 09:00:00,-0.9448010716103339,1.9557371627201579,1.9763744804538066
2025-07-16 10:00:00,-0.9165613896635151,2.461432481604166,2.531614038789838
2025-07-16 11:00:00,-1.0737095705875002,0.9542403575389754,1.2338518936401333
2025-07-16 12:00:00,-0.7685268287873402,0.7323633149098375,0.9024461081726162
2025-07-17 10:00:00,-0.9894288363085523,5.945990070373888,6.627633726402154
2025-07-17 11:00:00,-0.7749981736462596,2.796836427220725,2.9656867704212635
2025-07-19 12:00:00,-1.059146620004511,2.8264676057961413,2.905360067054602
2025-07-19 13:00:00,-1.097974960695295,4.043772587806898,4.297233555918203
2025-07-20 07:00:00,0.14019187692642204,0.3085167572502608,0.5083675504542313
2025-07-20 08:00:00,-0.3181998425058598,0.09956625260050372,0.36986327969963473
2025-07-20 09:00:00,-0.7427881631810744,1.9985435517265917,2.0558894551536526
2025-07-20 10:00:00,-0.469039080871352,0.8913939101224253,0.8997326636713041
2025-07-20 11:00:00,-1.093365305585416,1.1827462440819603,1.353843695702793
2025-07-20 12:00:00,-0.8896319426853373,0.8456397736433303,1.0437458366541048
2025-07-20 13:00:00,-0.8644293870015199,1.666534910841572,1.6820788809954645
2025-07-20 14:00:00,-0.6568196262066954,1.804768090754467,1.8602435998985052
2025-07-20 15:00:00,-0.6398715503013485,2.711915980953329,2.92479399401712
2025-07-20 16:00:00,-0.2770903489174452,3.7864965300121365,4.441295075805529
2025-07-20 17:00:00,0.3078071428516408,-0.47268925559846425,0.4841995668997371
2025-07-21 06:00:00,-0.2447951489518568,1.1064733446694337,1.201163775385683
2025-07-21 07:00:00,-0.16032287061190398,1.380955197338432,1.5808909390145691
2025-07-21 08:00:00,-0.28655859883729945,1.3416316400967456,1.4615509725028177
2025-07-21 09:00:00,-0.4501371782414387,1.5956552004246773,1.6887482582254676
2025-07-21 10:00:00,-0.7115060353561373,0.2464315646883296,0.81809558666147
2025-07-21 11:00:00,-0.868193102666998,0.9091906010609361,1.0586837402159586
2025-07-21 12:00:00,-0.8277607952946324,0.23747997656020944,0.9709811185662213
2025-07-21 13:00:00,-0.9957110884410889,0.630238756980383,1.0957972889096077
2025-07-21 14:00:00,-0.8410112257461541,1.2320236094180532,1.2718806669327152
2025-07-21 15:00:00,-0.46196729803946673,1.2680079394707326,1.3068506955937453
2025-07-21 16:00:00,-0.400520900046286,2.5967742573572745,2.9126271748559933
2025-07-21 17:00:00,-0.07614887154347179,-0.7559489091678034,0.9877991037607183
2025-07-22 07:00:00,0.23142640771861328,2.0143140981544563,2.6564710502074456
2025-07-22 08:00:00,-0.012640017113626164,1.6445886589359562,2.0061297605662025
2025-07-22 09:00:00,-0.3067553166335752,0.38027979969967024,0.41047017538074826
2025-07-22 10:00:00,-0.8590304335155482,0.33113647120694245,0.9765677024284087
2025-07-22 11:00:00,-0.7140319363123749,0.4917654978569657,0.7881034554686845
2025-07-22 12:00:00,-0.9992861650455404,2.506707965694165,2.562715584172398
2025-07-22 13:00:00,-0.4669274113125437,2.5955758988772994,2.873590009037308
2025-07-22 14:00:00,-0.8131881494724731,2.3078548737145548,2.386291108435801
2025-07-22 15:00:00,-0.6023877722257969,2.4506059722909943,2.6317646074551644
2025-07-22 16:00:00,-0.4014185223810294,3.716181847346058,4.273283376146495
2025-07-22 17:00:00,-0.3440725415842315,-0.4008479437828201,0.8420268680267275
2025-07-23 07:00:00,0.03886066501256866,0.07056300075725715,0.12357579397737738
2025-07-23 08:00:00,-0.3768239537195595,0.11135449619759706,0.44066012610900196
2025-07-23 09:00:00,-0.48021070975098923,0.5211472066697144,0.5955609515192463
2025-07-23 10:00:00,-1.1084265689477975,1.3214010243501595,1.4474128446955292
2025-07-23 11:00:00,-0.638816721766278,0.8735610744171647,0.9154344228536607
2025-07-23 12:00:00,-0.8936592622777804,1.9714075137284282,1.9976130746967058
2025-07-23 13:00:00,-1.079853312577186,2.506948044904687,2.5480684048178577
2025-07-23 14:00:00,-0.630278613495236,2.219407566395464,2.347217364768873
2025-07-23 15:00:00,-0.923172823073509,1.123921167736713,1.2211638239697182
2025-07-23 16:00:00,-0.567032832740297,3.3906711141855306,3.777779983200625
2025-07-23 17:00:00,-1.0898318467889256,-0.47033486699526234,1.8453586251460399
2025-07-24 06:00:00,-0.29024260523769063,0.5701787344378373,0.5755600840682938
2025-07-24 07:00:00,-0.16158758399437337,0.193407014685571,0.2115161868038375
2025-07-24 08:00:00,0.02797451602555378,0.5907775307006333,0.7459174366804991
2025-07-24 09:00:00,-0.7779274951810912,0.6942155256689075,0.8949660954286516
2025-07-24 10:00:00,-0.7265750485646442,2.2384951924836898,2.33401948543236
2025-07-24 11:00:00,-1.280929493794135,0.3778647445860012,1.4982004918482836
2025-07-24 12:00:00,-0.6961053358496643,1.134292323860924,1.153575583613372
2025-07-24 13:00:00,-1.0039557387091014,0.6385667592919477,1.1049387016044763
2025-07-24 14:00:00,-0.6974789520443182,0.8240962523986125,0.9059371482829803
2025-07-24 15:00:00,-0.7031134344116717,1.814873387944812,1.859948719728749
2025-07-24 16:00:00,-0.4698344339003372,4.126751493123075,4.730078809062542
2025-07-24 17:00:00,0.12275865595952021,-0.6587377095963611,0.7269773053688339
2025-07-25 06:00:00,-0.5235584922245036,1.1608946064187202,1.1766490291559932
2025-07-25 07:00:00,-0.8431620998619125,0.1451053808715041,1.036141203020358
2025-07-25 09:00:00,-0.1511779630994108,0.1534468045854283,0.18185556359969762
2025-07-25 10:00:00,-0.7621766107022049,1.1709577347145232,1.1993959706024793
2025-07-26 07:00:00,0.12567101599473615,0.1907690668436092,0.3569490682153632
2025-07-26 10:00:00,-0.7937593126969745,1.0132512959446196,1.0829243344833046
2025-07-26 11:00:00,-0.8748828743330295,-0.08544002728942925,1.231444511181225
2025-07-26 12:00:00,-1.0512570916393484,0.6561210676769569,1.1567991376690765
2025-07-26 13:00:00,-0.8962999742326523,0.7326111900504431,1.0101786770815846
2025-07-26 14:00:00,-0.8969119789238214,1.460175224092818,1.485132534611756
2025-07-26 15:00:00,-0.7280873099611924,0.9379000880842225,0.9995079160472338
2025-07-26 16:00:00,-0.5444079970975398,3.1075119483831637,3.4484295150494666
2025-07-26 17:00:00,-0.23944564823693956,-0.5671568636163036,0.9153709946277327
2025-07-31 12:00:00,1.6342896373778137,0.6757858583616958,2.7398649531282206
2025-07-31 13:00:00,0.09215011668758132,0.6155118906924304,0.8304574622996522
2025-07-31 14:00:00,-0.0011264592584792957,0.6634650995858391,0.8123121139898578
2025-07-31 15:00:00,-0.09317427716868819,0.7546090899928611,0.8603767240480269
2025-07-31 16:00:00,-0.02458696245255373,4.0684590205467055,4.967875878414299
2025-07-31 17:00:00,1.2464775365874838,-0.5668881786577824,1.3941999174545812
2025-08-01 07:00:00,0.8682832343641295,-0.2354635769621676,1.0244275928951554
2025-08-01 08:00:00,-0.030261006308940294,-0.41378280923297167,0.5311293794950921
2025-08-01 09:00:00,-0.4822680053567469,-0.43732533983623834,1.0461570401041467
2025-08-01 10:00:00,-0.42898317622705917,-0.4393342712876208,0.9842253916997357
2025-08-01 11:00:00,-0.6201435137198054,-0.2507863889509254,1.0344519524779259
2025-08-01 12:00:00,-0.4633160777833616,-0.4164126687974719,1.0011118814272986
2025-08-01 13:00:00,-0.4687973910094962,0.03268328520305759,0.6045811094409714
2025-08-01 14:00:00,-0.28011648564659763,0.5205769521021384,0.5255759060077455
2025-08-01 15:00:00,-0.06123806028125453,0.8939655039685639,1.0514158738116512
2025-08-01 16:00:00,0.23557560053061805,3.3326153543953287,4.271010025282267
2025-08-01 17:00:00,0.9453822449883096,-0.5436661316530341,1.041488825081604
2025-08-02 07:00:00,1.0407720339157547,0.3126486001944493,1.6387301233323346
2025-08-02 08:00:00,0.45298243425147694,-0.11848555747102005,0.5363917940109738
2025-08-02 09:00:00,-0.546837359668335,0.0,0.7306818163022335
2025-08-02 10:00:00,0.16265416925442458,0.10895388127260527,0.3130448842604281
2025-08-02 11:00:00,-0.520644067135662,0.5481112026653564,0.6364087025874325
2025-08-02 12:00:00,-0.12499027947472857,0.3852901022200716,0.40175453500819003
2025-08-02 13:00:00,-0.4675285941767547,1.1870882227779416,1.2148458602727663
2025-08-02 14:00:00,0.26868187193804804,1.4183133828880763,1.9643749844348437
2025-08-02 15:00:00,0.22151365596890346,1.2541926654618472,1.722426691456505
2025-08-02 16:00:00,0.4590907695429817,3.0748797796762206,4.147556011466172
2025-08-02 17:00:00,1.2971221802589434,-0.6783792010809646,1.4353694644193473
2025-08-03 07:00:00,0.8492031427234167,-0.17578192279900948,1.0279082336357623
2025-08-03 08:00:00,0.4074140042622134,-0.22768961722720998,0.4492948400865829
2025-08-03 09:00:00,-0.02099725833250973,-0.4919930504252858,0.6193506390807961
2025-08-03 10:00:00,-0.651349119474328,1.1539490528452359,1.1666920392260456
2025-08-03 11:00:00,-0.06940659747599488,0.7232838912463732,0.8373594648974901
2025-08-03 12:00:00,0.04580225211916477,0.3388766781082436,0.4528708842628193
2025-08-03 13:00:00,-0.44871092452660943,0.3538748959171665,0.5025413469612168
2025-08-03 14:00:00,-0.3790844872268018,0.34731152009799643,0.4394707818995815
2025-08-03 15:00:00,-0.04266430048646203,0.5368653963398599,0.6274186330489313
2025-08-03 16:00:00,0.33922863947445436,2.3206802417830805,3.12382833980022
2025-08-03 17:00:00,1.3796511238864169,-0.6236553863723513,1.5439980883874718
2025-08-04 07:00:00,0.832814126432131,-0.2272627014650307,0.981954483719943
2025-08-04 08:00:00,0.42734811340581297,-0.4186353327592993,0.506860714588396
2025-08-04 09:00:00,-0.5227313218228071,0.12141496678996266,0.6261607374340198
2025-08-04 10:00:00,-0.20779670216555124,-0.23269805935520513,0.4982779308563467
2025-08-04 11:00:00,-0.6744907594765952,0.3072130651240456,0.7543250090640544
2025-08-04 12:00:00,-0.660822626856082,0.14841865115693822,0.7940516709970192
2025-08-04 13:00:00,-0.3909442544867901,-0.20020085768783075,0.6917487129042299
2025-08-04 14:00:00,-0.25620373501103555,0.12925448320971222,0.28418258601737456
2025-08-04 15:00:00,-0.1294413300951144,0.12833660103250943,0.15423690324840764
2025-08-04 16:00:00,0.24842202180754486,2.5553149696332027,3.331422744565911
2025-08-04 17:00:00,0.8805868579820549,-0.7811511578497748,1.01141266864828
2025-08-05 07:00:00,0.9598917423275046,-0.0018090987299157488,1.2813468084592887
2025-08-05 08:00:00,0.21127553069008514,-0.4758041814763567,0.4826858181970741
2025-08-05 09:00:00,-0.27576379228850467,-0.442045802078756,0.8098209213378451
2025-08-05 10:00:00,-0.22909693786694987,-0.24472009226468516,0.5365119844866425
2025-08-05 11:00:00,-0.6171495610781333,0.6218987064132347,0.7401664666234176
2025-08-05 12:00:00,-0.5016248389645254,-0.30044575486110375,0.9299981969699792
2025-08-05 13:00:00,1.0525798059743179,0.4947103218558461,1.820249935395109
2025-08-05 14:00:00,0.12520985375134328,0.486685297736158,0.7050034112143184
2025-08-05 15:00:00,0.5583472878474378,1.0094263291573495,1.770449071889137
2025-08-05 16:00:00,0.8340195544505457,3.3298252973266265,4.801864401546992
2025-08-05 17:00:00,1.4527833241023491,-0.5657999908443038,1.6497942087266568
2025-08-06 07:00:00,1.3483813973946532,0.37428410933475315,2.09626204240851
