hour,flow_mean_avg,occupancy_avg,voc_activity_frac
2025-07-03 13:00:00,0.7260524060170189,0.0799891310690943,0.0149325412001173
2025-07-03 14:00:00,0.2052723743581018,0.0175493865283267,0.0279176079261459
2025-07-03 16:00:00,0.2196084915820063,0.0270551320624325,0.0200466034614632
2025-07-03 17:00:00,0.2077475983775064,0.0266956993861839,0.0152706380405201
2025-07-06 11:00:00,0.201790387755178,0.0219326843929697,0.0415213039748355
2025-07-06 12:00:00,0.1855462374259978,0.0198464019894268,0.0155552393318984
2025-07-06 13:00:00,0.2036554778204014,0.0240348434023915,0.0081644995464166
2025-07-06 14:00:00,0.189902084665933,0.0210650234510331,0.010556929152066
2025-07-06 15:00:00,0.1985662614363859,0.0206124404872318,0.0143012148917625
2025-07-06 16:00:00,0.2060572613832946,0.025106656831602,0.0165559084398658
2025-07-06 17:00:00,0.2220330098949675,0.0293965371491065,0.0202333730589302
2025-07-06 18:00:00,0.2742080219949667,0.0414213575053418,0.0006759280670236
2025-07-06 19:00:00,,,0.0002846012913783
2025-07-06 20:00:00,,,0.0003201764528006
2025-07-06 21:00:00,,,0.0002223447588893
2025-07-06 22:00:00,,,0.0003736422108943
2025-07-06 23:00:00,,,0.0001334068553336
2025-07-07 00:00:00,,,0.0002045571781781
2025-07-07 01:00:00,,,0.0001334068553336
2025-07-07 02:00:00,,,0.0002757075010227
2025-07-07 03:00:00,,,8.893790355573738e-05
2025-07-07 04:00:00,,,0.0005426708301084
2025-07-07 05:00:00,,,0.0184546149878155
2025-07-07 06:00:00,0.2552089429356374,0.0359767190682699,0.0079866237393052
2025-07-07 07:00:00,0.2096073205935736,0.024922804887003,0.0275262811505007
2025-07-07 08:00:00,0.2570180055925298,0.0333752048166697,0.0172984222415909
2025-07-07 09:00:00,0.2025427069925227,0.0234716332190087,0.02340845621587
2025-07-07 10:00:00,0.1887211208387313,0.0200609596363833,0.0414120117074559
2025-07-07 11:00:00,0.2086510748856918,0.0250081564374265,0.0051583984062327
2025-07-07 12:00:00,0.1965307456233399,0.0218762583665677,0.0190771803127056
2025-07-07 13:00:00,0.1825313455796799,0.0187599147692141,0.0057631761504117
2025-07-07 14:00:00,0.2261125706136226,0.0293649628058954,0.0156797523968765
2025-07-07 15:00:00,0.2034886834400401,0.023894959477852,0.0452516053291591
2025-07-07 16:00:00,0.2018907074596262,0.0230424187882582,0.0198919996085653
2025-07-07 17:00:00,0.2183820375831643,0.0281636035947257,0.0008715914548462
2025-07-07 18:00:00,0.2646594212168739,0.0400208746693121,3.5575161422294955e-05
2025-07-07 19:00:00,,,0.0001600882264003
2025-07-07 20:00:00,,,0.0006314591152457
2025-07-07 21:00:00,,,0.0004980522599121
2025-07-07 22:00:00,,,0.0008006618804878
2025-07-07 23:00:00,,,0.0010405734716021
2025-07-08 00:00:00,,,0.0003646454045785
2025-07-08 01:00:00,,,0.0002757075010227
2025-07-08 02:00:00,,,0.0001600882264003
2025-07-08 03:00:00,,,0.0004091143563563
2025-07-08 04:00:00,,,0.0004092271833604
2025-07-08 05:00:00,,,0.0230704921823582
2025-07-08 06:00:00,0.2646618689305683,0.0379840103139382,0.0113662640744232
2025-07-08 07:00:00,0.2313344071023912,0.0300141010695063,0.0158932033654102
2025-07-08 08:00:00,0.2371061300951106,0.0296475897328881,0.0145146658602963
2025-07-08 09:00:00,0.2130281900739298,0.0258551651479317,0.0086269766449065
2025-07-08 10:00:00,0.1768209902534429,0.017076229085558,0.0192247813748254
2025-07-08 11:00:00,0.2218942986574114,0.027140999544296,0.0192550561198171
2025-07-08 13:00:00,0.2294903868837422,0.0271038078849106,0.0138654191643394
2025-07-08 14:00:00,0.1866970080487124,0.0183272741336633,0.0109126807662889
2025-07-09 12:00:00,0.3292742439934724,0.0478656546677215,0.0204112488660417
2025-07-09 13:00:00,0.1933506631434415,0.0272081263748478,0.0266102207438766
2025-07-09 14:00:00,0.2505186598098606,0.0290505582632517,0.0128782084348707
2025-07-09 15:00:00,0.2270933417986726,0.0283111800511164,0.0227769971006243
2025-07-10 13:00:00,0.167164728923437,0.0222094358065102,0.0145324534410074
2025-07-10 14:00:00,0.1522901361983586,0.0175524579985675,0.0194685070883509
2025-07-10 15:00:00,0.223861806600683,0.0277828362084537,0.0099165762464647
2025-07-10 16:00:00,0.1667934426990877,0.0134290747549019,0.0218553948832035
2025-07-11 14:00:00,0.2086314940485506,0.0287570499539594,0.0416318326544406
2025-07-11 15:00:00,0.1524560450386243,0.0176759844737086,0.0298831355947277
2025-07-11 16:00:00,0.2393975783676726,0.0320538256522314,0.0219294343718306
2025-07-11 17:00:00,0.2820664797551356,0.040508313301282,0.0012095447309207
2025-07-12 16:00:00,0.1984872625565577,0.0293775989339138,0.0309058235325516
2025-07-12 17:00:00,0.227860651910305,0.0405985243055555,0.0002223427814192
2025-07-12 18:00:00,,,0.0001956633878226
2025-07-13 13:00:00,0.2064186860772575,0.0282974425747863,0.0209982390295095
2025-07-13 14:00:00,0.1966489876834914,0.0271790270439377,0.0452693929098703
2025-07-13 15:00:00,0.2727262382963066,0.0411933131221789,0.0189170920863053
2025-07-13 16:00:00,0.2345110405035395,0.0361560524292029,0.0125971923206946
2025-07-13 17:00:00,0.2078371914613306,0.0323073434908789,0.0005425163866629
2025-07-13 18:00:00,,,0.0004446895177786
2025-07-13 19:00:00,,,8.893790355573738e-05
2025-07-13 20:00:00,,,0.0002757075010227
2025-07-13 21:00:00,,,1.7787580711147478e-05
2025-07-13 22:00:00,,,0.0002935786345924
2025-07-13 23:00:00,,,2.668113377031101e-05
2025-07-14 00:00:00,,,8.893790355573739e-06
2025-07-14 01:00:00,,,6.225653248901617e-05
2025-07-14 02:00:00,,,0.0
2025-07-14 03:00:00,,,8.004411320016365e-05
2025-07-14 04:00:00,,,0.0012988630500151
2025-07-14 05:00:00,,,0.0186767936392177
2025-07-14 06:00:00,0.248245011163231,0.0408362722773499,0.017316209822302
2025-07-14 07:00:00,0.232305789879447,0.0368557597925554,0.0026236681548942
2025-07-14 08:00:00,0.2156919787963541,0.0313708148702363,0.006279015991035
2025-07-14 09:00:00,0.1911569015393334,0.0269292800256457,0.0219320870168448
2025-07-14 10:00:00,0.1791807997040969,0.0235692178901564,0.0182154392958778
2025-07-15 14:00:00,0.1946533622389113,0.0246217171365856,0.0142842839502052
2025-07-15 15:00:00,0.2386268402581058,0.0350591678863445,0.0157686903004322
2025-07-15 16:00:00,0.2282419429783695,0.0350033514912687,0.0387057756274569
2025-07-15 17:00:00,0.3220884841541911,0.0563345041989664,0.0005247336309788
2025-07-15 18:00:00,,,0.0002668137106672
2025-07-15 19:00:00,,,3.558528904151024e-05
2025-07-15 20:00:00,,,0.0001689805138786
2025-07-15 21:00:00,,,0.0004624770984898
2025-07-15 22:00:00,,,0.0003023888720895
2025-07-15 23:00:00,,,0.000124513064978
2025-07-16 00:00:00,,,0.0001156192746224
2025-07-16 01:00:00,,,8.89632226037756e-06
2025-07-16 02:00:00,,,2.668113377031101e-05
2025-07-16 03:00:00,,,0.0004980522599121
2025-07-16 04:00:00,,,0.0031217204148063
2025-07-16 05:00:00,,,0.0078532168839716
2025-07-16 06:00:00,0.2641724687169143,0.0427225287462908,0.0209359824970205
2025-07-16 07:00:00,0.2521385956445732,0.0401170546589995,0.0237976620465099
2025-07-16 08:00:00,0.2288791040081943,0.0325929959461757,0.0222876404094664
2025-07-16 09:00:00,0.2160339175672321,0.032204603556166,0.0125046692399366
2025-07-16 10:00:00,0.2191076456777453,0.0317465121490692,0.0192372685391059
2025-07-16 11:00:00,0.2020029636161089,0.0283212810316577,0.0100055141500204
2025-07-16 12:00:00,0.2352203622426652,0.0360824083239064,0.0086358704352621
2025-07-16 19:00:00,,,0.0002579933455509
2025-07-16 20:00:00,,,8.004340131093304e-05
2025-07-16 21:00:00,,,0.0001156192746224
2025-07-16 23:00:00,,,0.0001067254842668
2025-07-17 00:00:00,,,3.5575161422294955e-05
2025-07-17 02:00:00,,,0.000115618246338
2025-07-17 03:00:00,,,0.0005069460502677
2025-07-17 04:00:00,,,0.0025525178320496
2025-07-17 05:00:00,,,0.002961632188406
2025-07-17 10:00:00,0.2111764402372604,0.0287515608569926,0.0420587345915082
2025-07-17 11:00:00,0.2345159933109207,0.0324200744800449,0.020446824027464
2025-07-17 20:00:00,,,2.668113377031101e-05
2025-07-17 21:00:00,,,0.0001689820167559
2025-07-17 22:00:00,,,0.0002668137106672
2025-07-18 00:00:00,,,6.225653248901617e-05
2025-07-18 01:00:00,,,0.0001154401154401
2025-07-19 12:00:00,0.2035880576218858,0.0272074097068923,0.0194951884594176
2025-07-19 13:00:00,0.1993618144761378,0.0268183146635957,0.0299983986619931
2025-07-19 19:00:00,,,0.000213511734249
2025-07-19 20:00:00,,,0.0002134490701624
2025-07-19 21:00:00,,,9.783169391131112e-05
2025-07-19 22:00:00,,,0.0001156192746224
2025-07-19 23:00:00,,,0.000186769597467
2025-07-20 00:00:00,,,8.893790355573738e-05
2025-07-20 01:00:00,,,8.89632226037756e-06
2025-07-20 02:00:00,,,0.0
2025-07-20 03:00:00,,,0.0001956633878226
2025-07-20 04:00:00,,,0.0003913267756452
2025-07-20 05:00:00,,,0.0012184492787136
2025-07-20 06:00:00,,,0.0084402070474394
2025-07-20 07:00:00,0.3341292039060261,0.0560382058353703,0.0032560539472981
2025-07-20 08:00:00,0.2842358830003985,0.0432055185532987,0.0038420832629247
2025-07-20 09:00:00,0.2380218690071559,0.0344004426745192,0.0146480727156299
2025-07-20 10:00:00,0.267817893307542,0.0390724292609596,0.0067059179281025
2025-07-20 11:00:00,0.1998635491103199,0.0261708600129918,0.0091339226951742
2025-07-20 12:00:00,0.2220387621943293,0.0306865266963292,0.0076842348672157
2025-07-20 13:00:00,0.2247819164553443,0.0319239523087902,0.0121701688521965
2025-07-20 14:00:00,0.2473790533131077,0.035948828125,0.013473972554007
2025-07-20 15:00:00,0.2492237545893997,0.0385156708905274,0.0188103666020384
2025-07-20 16:00:00,0.2887104166119892,0.0458135580031242,0.0257119479179636
2025-07-20 17:00:00,0.3523731683952766,0.0593795306408382,0.0009338479873352
2025-07-20 18:00:00,,,0.0002757075010227
2025-07-20 19:00:00,,,6.227425582264292e-05
2025-07-20 20:00:00,,,9.783082382447372e-05
2025-07-20 21:00:00,,,7.115032284458991e-05
2025-07-20 22:00:00,,,0.000124513064978
2025-07-20 23:00:00,,,0.0002134509685337
2025-07-21 00:00:00,,,8.893790355573738e-05
2025-07-21 01:00:00,,,8.89632226037756e-06
2025-07-21 02:00:00,,,8.893711256770338e-06
2025-07-21 03:00:00,,,0.0001956633878226
2025-07-21 04:00:00,,,0.0002757075010227
2025-07-21 05:00:00,,,0.0012184492787136
2025-07-21 06:00:00,0.2922255646988485,0.0434194583127876,0.0075775093829488
2025-07-21 07:00:00,0.3014198897971826,0.0462100449346405,0.0077753856555699
2025-07-21 08:00:00,0.2876798516788987,0.0417493497613449,0.0081644269337151
2025-07-21 09:00:00,0.2698752574650124,0.0398263028040436,0.0103523719738878
2025-07-21 10:00:00,0.2414267499768939,0.0353307982439868,0.0048293281630765
2025-07-21 11:00:00,0.2243722574987475,0.0308634423499041,0.0095074618901083
2025-07-21 12:00:00,0.2287730832579537,0.0326314884375193,0.0048204343727209
2025-07-21 13:00:00,0.2104926529689238,0.0283500447311877,0.0055068234791737
2025-07-21 14:00:00,0.2273308495730297,0.0331528036268949,0.0090715854819057
2025-07-21 15:00:00,0.2685876164837005,0.0413170916582072,0.0071328198651701
2025-07-21 16:00:00,0.2752757060010365,0.0437969943153713,0.0189081982959497
2025-07-21 17:00:00,0.3105817489002062,0.0506423233695652,0.0003023888720895
2025-07-21 18:00:00,,,0.0001689820167559
2025-07-21 19:00:00,,,8.89632226037756e-05
2025-07-21 20:00:00,,,0.000115618246338
2025-07-21 21:00:00,,,9.783169391131112e-05
2025-07-21 22:00:00,,,8.893790355573738e-05
2025-07-21 23:00:00,,,1.7787580711147478e-05
2025-07-22 00:00:00,,,1.7787580711147478e-05
2025-07-22 01:00:00,,,0.0
2025-07-22 02:00:00,,,1.7787422513540676e-05
2025-07-22 03:00:00,,,0.0002045571781781
2025-07-22 04:00:00,,,0.0001956633878226
2025-07-22 05:00:00,,,0.0008004411320016
2025-07-22 06:00:00,,,0.0094363115672637
2025-07-22 07:00:00,0.3440595615663407,0.057561616614545,0.0105628476084538
2025-07-22 08:00:00,0.3174943250225268,0.0492268670011634,0.0101299371214614
2025-07-22 09:00:00,0.2854815542849187,0.0402501850676818,0.0036019850940073
2025-07-22 10:00:00,0.2253695617102886,0.0303277235786496,0.0054341059072555
2025-07-22 11:00:00,0.2411518200825636,0.0334559407461509,0.0049983101798324
2025-07-22 12:00:00,0.2101035262968517,0.0283644446956347,0.0175029794197691
2025-07-22 13:00:00,0.2680477364798287,0.0385410628439374,0.017249968862872
2025-07-22 14:00:00,0.2303592325351473,0.0323846118917331,0.0196195270324353
2025-07-22 15:00:00,0.2533036497729232,0.0390255204458085,0.019361781604084
2025-07-22 16:00:00,0.2751780049359848,0.0432809276483542,0.0267614151799213
2025-07-22 17:00:00,0.281419787457899,0.0464787021807992,0.0007203970188014
2025-07-22 18:00:00,,,0.0002312385492449
2025-07-22 19:00:00,,,0.000186874304783
2025-07-22 20:00:00,,,6.225597879739236e-05
2025-07-22 21:00:00,,,3.5575161422294955e-05
2025-07-22 22:00:00,,,8.893790355573739e-06
2025-07-22 23:00:00,,,0.0001600882264003
2025-07-23 00:00:00,,,8.893790355573739e-06
2025-07-23 01:00:00,,,6.229143492769744e-05
2025-07-23 02:00:00,,,7.11496900541627e-05
2025-07-23 03:00:00,,,0.0002757075010227
2025-07-23 04:00:00,,,0.0005603087924011
2025-07-23 05:00:00,,,0.0011828741172913
2025-07-23 06:00:00,,,0.0129226773866486
2025-07-23 07:00:00,0.3230998801651095,0.0546124316122541,0.0029357863459245
2025-07-23 08:00:00,0.2778549832816713,0.0434052579365079,0.0041177883118846
2025-07-23 09:00:00,0.2666019253022285,0.0391250198053855,0.0061456091357014
2025-07-23 10:00:00,0.1982242166042394,0.0262560068285104,0.0101122396342873
2025-07-23 11:00:00,0.2493385666515937,0.0372778463720398,0.0063501663138796
2025-07-23 12:00:00,0.2216004114556551,0.0317541754632207,0.0138654191643394
2025-07-23 13:00:00,0.2013342523858266,0.027081667709492,0.0177303702649324
2025-07-23 14:00:00,0.2502678909780054,0.0364212731095034,0.0159375305721324
2025-07-23 15:00:00,0.2183880289072252,0.031913362065634,0.0092317543890855
2025-07-23 16:00:00,0.257151833033157,0.0407104095174055,0.0246446930752948
2025-07-23 17:00:00,0.2002481459216638,0.0286015625,0.0007026094380903
2025-07-23 18:00:00,,,0.0005514150020455
2025-07-23 19:00:00,,,0.0003202676013735
2025-07-23 20:00:00,,,0.000115618246338
2025-07-23 21:00:00,,,6.225653248901617e-05
2025-07-23 22:00:00,,,0.0001600882264003
2025-07-23 23:00:00,,,0.0001334068553336
2025-07-24 00:00:00,,,8.893790355573739e-06
2025-07-24 01:00:00,,,3.558528904151024e-05
2025-07-24 02:00:00,,,8.893711256770338e-06
2025-07-24 03:00:00,,,0.0001600882264003
2025-07-24 04:00:00,,,0.000249026129956
2025-07-24 05:00:00,,,0.000604777744179
2025-07-24 06:00:00,0.287278868620608,0.0475176839416896,0.0057009196179227
2025-07-24 07:00:00,0.3012822329679464,0.0497583774577724,0.0040923082397736
2025-07-24 08:00:00,0.3219149850158073,0.0504745874100314,0.0060832984996309
2025-07-24 09:00:00,0.2341971533904393,0.0328827705507277,0.0060566712321457
2025-07-24 10:00:00,0.23978657394432,0.0361222286952018,0.0150127181202084
2025-07-24 11:00:00,0.17944825835356,0.022308001279138,0.0043668510645867
2025-07-24 12:00:00,0.2431030281688282,0.0362716530830705,0.0097920631814866
2025-07-24 13:00:00,0.2095952698702804,0.0289442666790329,0.0059783285589737
2025-07-24 14:00:00,0.242953517890401,0.0367474460713844,0.0079954464198365
2025-07-24 15:00:00,0.2423402366617618,0.0351530159254621,0.0129315711770042
2025-07-24 16:00:00,0.267731323672389,0.0418368553105484,0.0304365093692457
2025-07-24 17:00:00,0.3322316973603197,0.0582735770089285,0.0005603087924011
2025-07-24 18:00:00,,,0.0080577740621498
2025-07-24 19:00:00,,,0.0002223447588893
2025-07-24 20:00:00,,,5.336274213344243e-05
2025-07-24 21:00:00,,,0.0002135098347967
2025-07-24 22:00:00,,,0.000124513064978
2025-07-24 23:00:00,,,7.115032284458991e-05
2025-07-25 00:00:00,,,8.893790355573738e-05
2025-07-25 01:00:00,,,1.7787580711147478e-05
2025-07-25 02:00:00,,,1.7787580711147478e-05
2025-07-25 06:00:00,0.2618837667277739,0.0423968550013912,0.0074618901083263
2025-07-25 07:00:00,0.2270967392086059,0.0332341455030113,0.0027837563812945
2025-07-25 09:00:00,0.3024152607557553,0.0466542006584861,0.002793420338591
2025-07-25 10:00:00,0.2359115472168065,0.0337232755930087,0.0086091890641953
2025-07-26 07:00:00,0.3325486911184306,0.0569475702892673,0.0030061011401839
2025-07-26 10:00:00,0.2324739504651823,0.0329434776042802,0.0081644995464166
2025-07-26 11:00:00,0.2236441140564269,0.0320987936104927,0.0021967662178267
2025-07-26 12:00:00,0.2044467877294118,0.0280374847438511,0.005318486632633
2025-07-26 13:00:00,0.2213129850397789,0.031777704835992,0.0070883509133922
2025-07-26 14:00:00,0.221246371824143,0.0302335368940518,0.0129493587577153
2025-07-26 15:00:00,0.2396219729274329,0.0363248619419711,0.0103313874848722
2025-07-26 16:00:00,0.2596144171883839,0.0407225499180277,0.0262900442910759
2025-07-26 17:00:00,0.2928078273020753,0.0484927290392456,0.0007826535512904
2025-07-26 18:00:00,,,0.0004269019370675
2025-07-26 19:00:00,,,0.0004624770984898
2025-07-26 20:00:00,,,0.0004624770984898
2025-07-26 21:00:00,,,0.0002935760228455
2025-07-26 22:00:00,,,0.0
2025-07-26 23:00:00,,,0.0
2025-07-31 12:00:00,0.4967532127317208,0.078474003679519,0.0077909603514825
2025-07-31 13:00:00,0.3289001326578885,0.0487123262922772,0.0067948558316583
2025-07-31 14:00:00,0.3187475100441581,0.0432145662330736,0.0052132448445812
2025-07-31 15:00:00,0.3087286307255161,0.0461777248346008,0.0066880708650912
2025-07-31 16:00:00,0.3161939682482479,0.0494986737771907,0.0296518970454828
2025-07-31 17:00:00,0.4545420802536264,0.0797804126720747,0.0007381845995126
2025-07-31 18:00:00,,,0.0002934950817339
2025-07-31 19:00:00,,,5.336274213344243e-05
2025-07-31 20:00:00,,,0.0001601338006867
2025-07-31 21:00:00,,,0.0001689805138786
2025-07-31 22:00:00,,,3.5575161422294955e-05
2025-07-31 23:00:00,,,8.893790355573739e-06
2025-08-01 00:00:00,,,8.893790355573739e-06
2025-08-01 01:00:00,,,1.7787580711147478e-05
2025-08-01 02:00:00,,,0.0
2025-08-01 02:00:00,,,0.0
2025-08-01 03:00:00,,,0.0001245119575947
2025-08-01 04:00:00,,,0.0002045571781781
2025-08-01 05:00:00,,,0.0002934950817339
2025-08-01 06:00:00,,,0.0033885341254735
2025-08-01 07:00:00,0.4133777902248287,0.0666359619769978,0.0030061011401839
2025-08-01 08:00:00,0.3155763809774527,0.0466757363005753,0.001485685817483
2025-08-01 09:00:00,0.266378000424216,0.0373876020218883,0.0014407812235967
2025-08-01 10:00:00,0.2721777497793345,0.0379574971596178,0.0010138921005354
2025-08-01 11:00:00,0.2513710387096712,0.0338905167949669,0.0020277842010708
2025-08-01 12:00:00,0.268440809511104,0.0390945282567049,0.0010049983101798
2025-08-01 13:00:00,0.2678441998687778,0.0382846912892848,0.0025169426706273
2025-08-01 14:00:00,0.2883810389104921,0.0423028760318122,0.0054356529010906
2025-08-01 15:00:00,0.3122047055543762,0.0466992948316638,0.0095073773334874
2025-08-01 16:00:00,0.3445111775089783,0.0572957992294255,0.027143848165211
2025-08-01 17:00:00,0.4217695772390941,0.0728524604885057,0.0006759280670236
2025-08-01 18:00:00,,,0.0001511944360447
2025-08-01 19:00:00,,,0.0001600882264003
2025-08-01 20:00:00,,,1.779264452075512e-05
2025-08-01 21:00:00,,,0.0001334056688515
2025-08-01 22:00:00,,,9.783169391131112e-05
2025-08-01 23:00:00,,,0.0
2025-08-02 00:00:00,,,0.000186769597467
2025-08-02 01:00:00,,,9.783169391131112e-05
2025-08-02 02:00:00,,,4.44816113018878e-05
2025-08-02 03:00:00,,,0.0002668113377031
2025-08-02 04:00:00,,,0.0004091143563563
2025-08-02 05:00:00,,,0.0004713708888454
2025-08-02 06:00:00,,,0.0070083068001921
2025-08-02 07:00:00,0.4321522110178445,0.0714721456595153,0.0043045945320976
2025-08-02 08:00:00,0.3681746698062332,0.0568754924453096,0.002215184242834
2025-08-02 09:00:00,0.2593499949460037,0.0358288795368824,0.0027659442008555
2025-08-02 10:00:00,0.3365740961496841,0.0499708457065082,0.0034952596097404
2025-08-02 11:00:00,0.262200985255179,0.0367851922378346,0.0053273804229886
2025-08-02 12:00:00,0.3052656405673268,0.0457124407770667,0.0045625144524093
2025-08-02 13:00:00,0.2679823011582566,0.0390899055470584,0.0105480353617104
2025-08-02 14:00:00,0.3481146060904663,0.0534933004660545,0.0122858210415814
2025-08-02 15:00:00,0.3429806151475035,0.0542824573512125,0.010183299389002
2025-08-02 16:00:00,0.3688395272196168,0.0607711420075125,0.025934292676853
2025-08-02 17:00:00,0.4600544604990217,0.0817831493352326,0.0003290702431562
2025-08-02 18:00:00,,,0.0001156192746224
2025-08-02 19:00:00,,,0.0002846012913783
2025-08-02 20:00:00,,,0.0001067558671245
2025-08-02 21:00:00,,,0.0002223427814192
2025-08-02 22:00:00,,,0.0002223447588893
2025-08-02 23:00:00,,,8.893790355573739e-06
2025-08-03 00:00:00,,,8.893790355573738e-05
2025-08-03 01:00:00,,,2.668137106672121e-05
2025-08-03 02:00:00,,,1.7797552836484984e-05
2025-08-03 03:00:00,,,0.0001956616476489
2025-08-03 04:00:00,,,9.783169391131112e-05
2025-08-03 05:00:00,,,0.0002134509685337
2025-08-03 06:00:00,,,0.0042957007417421
2025-08-03 07:00:00,0.4113010312111234,0.0662941119227456,0.0019210587168039
2025-08-03 08:00:00,0.3632148064312234,0.0559318144051814,0.0028290304788
2025-08-03 09:00:00,0.3165846870418584,0.0472966297429242,0.0008982648369338
2025-08-03 10:00:00,0.2479744867303004,0.0334011474564088,0.0072620463473528
2025-08-03 11:00:00,0.3113156069290967,0.0425547389657444,0.0071061384941034
2025-08-03 12:00:00,0.3238554322800838,0.0458786562673901,0.0049716288087657
2025-08-03 13:00:00,0.2700304970369116,0.0377176998315093,0.0051583984062327
2025-08-03 14:00:00,0.2776089371187204,0.0402146844294586,0.0055764065529447
2025-08-03 15:00:00,0.3142263532381811,0.0489942928730512,0.006318075033815
2025-08-03 16:00:00,0.3557932188627649,0.0600680580674581,0.0203756737046194
2025-08-03 17:00:00,0.469037264711776,0.0835373631709039,0.0004535833081342
2025-08-03 18:00:00,,,0.0004269019370675
2025-08-03 19:00:00,,,0.0001423006456891
2025-08-03 20:00:00,,,5.336274213344243e-05
2025-08-03 21:00:00,,,0.0001245474036314
2025-08-03 22:00:00,,,0.0001067254842668
2025-08-03 23:00:00,,,0.0001334068553336
2025-08-04 00:00:00,,,1.7787580711147478e-05
2025-08-04 01:00:00,,,0.0
2025-08-04 02:00:00,,,0.0
2025-08-04 03:00:00,,,0.0001334436467479
2025-08-04 04:00:00,,,8.893790355573738e-05
2025-08-04 05:00:00,,,0.0003023888720895
2025-08-04 06:00:00,,,0.003859905014319
2025-08-04 07:00:00,0.4095171803811795,0.0677412050495262,0.0025080488802717
2025-08-04 08:00:00,0.3653845203730485,0.0575656838364867,0.0013785375051139
2025-08-04 09:00:00,0.2619737995022459,0.0376895979216904,0.0036919408933607
2025-08-04 10:00:00,0.2962526343431369,0.0431537283903411,0.0015030505700919
2025-08-04 11:00:00,0.2454556513718746,0.0342369448504392,0.0040822497732083
2025-08-04 12:00:00,0.2469433495525061,0.0349730984897668,0.003566409932585
2025-08-04 13:00:00,0.276318069180483,0.0407908918413405,0.0015653071025809
2025-08-04 14:00:00,0.290983805257742,0.0438008877643294,0.0036642416264963
2025-08-04 15:00:00,0.3047811691260775,0.0471810282064948,0.0042257154803526
2025-08-04 16:00:00,0.3459094371024378,0.0578112409327827,0.0205891246731532
2025-08-04 17:00:00,0.4147169693928806,0.0758349016690009,8.893790355573738e-05
2025-08-04 18:00:00,,,0.0001334068553336
2025-08-04 19:00:00,,,0.0001511944360447
2025-08-04 20:00:00,,,0.0002223447588893
2025-08-04 21:00:00,,,0.0001601323760975
2025-08-04 22:00:00,,,2.668137106672121e-05
2025-08-04 23:00:00,,,5.336274213344243e-05
2025-08-05 00:00:00,,,1.7787580711147478e-05
2025-08-05 01:00:00,,,0.0002045571781781
2025-08-05 02:00:00,,,6.225653248901617e-05
2025-08-05 03:00:00,,,2.6688729349595664e-05
2025-08-05 04:00:00,,,0.000249026129956
2025-08-05 05:00:00,,,0.0004269019370675
2025-08-05 06:00:00,,,0.0066525551859691
2025-08-05 07:00:00,0.4233488531645414,0.0697386484644325,0.0037709671107632
2025-08-05 08:00:00,0.3418662536781455,0.0527433576350222,0.0014407940376029
2025-08-05 09:00:00,0.2888548047254333,0.0425662586757249,0.0017881448664229
2025-08-05 10:00:00,0.2939342253270849,0.0428316339346441,0.0018676959746704
2025-08-05 11:00:00,0.2516969133570409,0.0351408755677604,0.0050963802170246
2025-08-05 12:00:00,0.2642711196277962,0.0375799948770491,0.0018676793639217
2025-08-05 13:00:00,0.4334374195753377,0.0616938020242149,0.0067237055088137
